Submit_ID,Brand_Reg,Model_No,SoldIn,screensize,Screen_Tech,Avg_mode_power,Energy,Availability Status,Star2,Screen_Size2
144119,SAMSUNG ELECTRONICS,QA65Q80BA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),206,755,Available,2.5,164
144106,SAMSUNG ELECTRONICS,QA85QN85BA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),195,715,Available,5,215
144105,SAMSUNG ELECTRONICS,QA65QN95BA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),213,781,Available,2.5,164
144104,SAMSUNG ELECTRONICS,QA65QN90BA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),203,744,Available,2.5,164
144102,SAMSUNG ELECTRONICS,QA43LS03BA*,"Australia,Fiji,New Zealand",107.987,LCD (LED),92,339,Available,3,108
144065,SAMSUNG ELECTRONICS,QA75QN900B*,"Australia,Fiji,New Zealand",189.338,LCD (LED),395,1445,Available,1,189
144057,SONY,KD-65X80K,"Australia,New Zealand",163.878,LCD (LED),147.6,544,Available,4,164
144049,SAMSUNG ELECTRONICS,QA85QN900B*,"Australia,Fiji,New Zealand",214.783,LCD (LED),439,1605,Available,1.5,215
144046,SAMSUNG ELECTRONICS,QA65QN900B*,"Australia,Fiji,New Zealand",163.897,LCD (LED),310,1135,Available,1,164
144031,KOGAN,KAQLED85XQ9610STA,"Australia,Fiji,New Zealand",214.783,LCD (LED),260.1,970,Available,4,215
144023,SONY,KD-75X80K,"Australia,New Zealand",189.306,LCD (LED),191.3,704,Available,4,189
144021,SONY,KD-55X80K,"Australia,New Zealand",138.798,LCD (LED),126.2,467,Available,3.5,139
144009,SONY,XR-85X90K,"Australia,New Zealand",214.783,LCD (LED),235.8,869,Available,4.5,215
144004,SONY,KD-55X75K,"Australia,New Zealand",138.798,LCD (LED),101.4,376,Available,4.5,139
144002,SONY,KD-65X75K,"Australia,New Zealand",163.878,LCD (LED),129.6,478,Available,4.5,164
143954,BLAUPUNKT,BP2400HDV7100,Australia,60.47,LCD,23.28,87,Available,4.5,60
143950,BLAUPUNKT,BP550USG9500,Australia,138.783,LCD,115.1,455,Available,3.5,139
143949,EKO,K550USG,Australia,138.783,LCD,115.1,455,Available,3.5,139
143947,EKO,K550USG,Australia,138.783,LCD,87.2,321,Available,5,139
143946,EKO,K500USG,Australia,125.638,LCD,59.9,226,Available,6,126
143898,METZ,40MTD6500A,"Australia,Fiji,New Zealand",100.645,LCD (LED),28.2,122,Available,7,101
143889,LG,86UP801C0TB,"Australia,New Zealand",217.425,LCD (LED),250,915,Available,4,217
143888,LG,75UP801C0TB,"Australia,New Zealand",189.275,LCD (LED),169,619,Available,4.5,189
143887,LG,50UP801C0TB,"Australia,New Zealand",125.727,LCD (LED),93,342,Available,4,126
143886,LG,43UP801C0TB,"Australia,New Zealand",107.987,LCD (LED),78,287,Available,3.5,108
143847,SAMSUNG ELECTRONICS,QA85LS03BA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),250,916,Available,4,215
143846,SAMSUNG ELECTRONICS,QA75LS03BA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),195,715,Available,4,189
143845,SAMSUNG ELECTRONICS,QA65QN85BA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),158,580,Available,4,164
143844,SAMSUNG ELECTRONICS,QA65LS03BA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),158,580,Available,4,164
143843,SAMSUNG ELECTRONICS,QA55QN85BA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),136,499,Available,3,139
143842,SAMSUNG ELECTRONICS,QA55LS03BA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),140,514,Available,3,139
143841,SAMSUNG ELECTRONICS,QA50LS03BA*,"Australia,Fiji,New Zealand",125.727,LCD (LED),96,353,Available,4,126
143840,SAMSUNG ELECTRONICS,QA43QN90BA*,"Australia,Fiji,New Zealand",107.987,LCD (LED),99,364,Available,2.5,108
143833,AKAI,AK5021S6WOS,"Australia,Fiji,New Zealand",125.774,LCD (LED),54.8,202,Available,6,126
143830,SAMSUNG ELECTRONICS,QA85QN90BA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),304,1113,Available,3,215
143828,SAMSUNG ELECTRONICS,QA55QN90BA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),162,594,Available,2.5,139
143827,SAMSUNG ELECTRONICS,QA85QN800B*,"Australia,Fiji,New Zealand",214.783,LCD (LED),389,1423,Available,2,215
143826,SAMSUNG ELECTRONICS,QA75QN800B*,"Australia,Fiji,New Zealand",189.338,LCD (LED),339,1240,Available,1.5,189
143759,LG,OLED77A2PSA,"Australia,New Zealand",194.738,OLED,126,462,Available,6,195
143758,LG,OLED65G26LA,"Australia,New Zealand",163.897,OLED,109,400,Available,5.5,164
143757,LG,OLED65G2PSA,"Australia,New Zealand",163.897,OLED,109,400,Available,5.5,164
143756,LG,OLED77G26LA,"Australia,New Zealand",194.738,OLED,152,557,Available,5.5,195
143755,LG,OLED77G2PSA,"Australia,New Zealand",194.738,OLED,152,557,Available,5.5,195
143754,LG,OLED55G26LA,"Australia,New Zealand",138.783,OLED,95,349,Available,4.5,139
143753,LG,OLED55G2PSA,"Australia,New Zealand",138.783,OLED,95,349,Available,4.5,139
143752,LG,65UQ75006LF,"Australia,New Zealand",163.897,LCD (LED),145,532,Available,4,164
143745,BLAUPUNKT,BP550USG9500,Australia,138.783,LCD,115.1,422,Available,4,139
143744,EKO,K550USG,Australia,138.783,LCD,115.1,422,Available,4,139
143738,SAMSUNG ELECTRONICS,QA75QN95BA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),245,897,Available,3,189
143736,SAMSUNG ELECTRONICS,QA50QN90BA*,"Australia,Fiji,New Zealand",125.727,LCD (LED),112,412,Available,3,126
143688,MYVI,UR-LED2403DVDNS,"Australia,New Zealand",60.269,LCD (LED),24.2,95,Available,4.5,60
143676,BAUHN,ATV32HDC-0222,Australia,80.043,LCD,27,101,Available,6,80
143673,SAMSUNG ELECTRONICS,QA65QN800B*,"Australia,Fiji,New Zealand",163.897,LCD (LED),306,1120,Available,1,164
143671,SAMSUNG ELECTRONICS,QA85Q70BA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),223,817,Available,4.5,215
143670,SAMSUNG ELECTRONICS,QA75Q70BA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),173,635,Available,4.5,189
143669,SAMSUNG ELECTRONICS,QA65Q70BA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),150,551,Available,4,164
143656,SAMSUNG ELECTRONICS,UA55BU8*00*,"Australia,Fiji,New Zealand",138.783,LCD (LED),113,416,Available,4,139
143652,SAMSUNG ELECTRONICS,UA50BU8*00*,"Australia,Fiji,New Zealand",125.727,LCD (LED),94,346,Available,4,126
143650,POLAROID,PL6521UHDG,"Australia,Fiji",163.682,LCD,93,370,Available,6,164
143649,TEAC,LE65GA522,"Australia,Fiji,New Zealand",163.896,LCD (LED),99.95,386,Available,5.5,164
143647,KOGAN,KAQLED65RQ9510SVA,"Australia,Fiji,New Zealand",163.896,LCD (LED),99.95,386,Available,5.5,164
143639,SAMSUNG ELECTRONICS,UA43BU8000W,"Australia,Fiji,New Zealand",107.987,LCD (LED),73,270,Available,4,108
143638,SAMSUNG ELECTRONICS,QA50Q60BAS,"Australia,Fiji,New Zealand",125.727,LCD (LED),80,295,Available,4.5,126
143637,SAMSUNG ELECTRONICS,QA43Q60BAS,"Australia,Fiji,New Zealand",107.987,LCD (LED),70,259,Available,4,108
143636,SAMSUNG ELECTRONICS,QA85Q60BA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),178,653,Available,5.5,215
143631,METZ,32MTD6500A,"Australia,Fiji,New Zealand",80.054,LCD (LED),27.2,115,Available,5.5,80
143622,SAMSUNG ELECTRONICS,QA75Q60BAS,"Australia,Fiji,New Zealand",189.338,LCD (LED),183,671,Available,4.5,189
143616,SAMSUNG ELECTRONICS,QA65Q60BAS,"Australia,Fiji,New Zealand",163.897,LCD (LED),117,430,Available,5,164
143613,SAMSUNG ELECTRONICS,QA55Q60BAS,"Australia,Fiji,New Zealand",138.783,LCD (LED),87,321,Available,5,139
143556,LG,86QNED806QA,"Australia,New Zealand",217.425,LCD (LED),198,725,Available,5,217
143555,LG,86QNED80SQA,"Australia,New Zealand",217.425,LCD (LED),198,725,Available,5,217
143554,LG,75UQ91006LA,"Australia,New Zealand",189.275,LCD (LED),165,605,Available,5,189
143553,LG,75UQ9000PSD,"Australia,New Zealand",189.275,LCD (LED),165,605,Available,5,189
143552,LG,65UQ9000PSD,"Australia,New Zealand",163.897,LCD (LED),148,543,Available,4,164
143551,LG,55UQ91006LA,"Australia,New Zealand",138.783,LCD (LED),114,419,Available,4,139
143550,LG,55UQ9000PSD,"Australia,New Zealand",138.783,LCD (LED),114,419,Available,4,139
143549,LG,55NANO806QA,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
143548,LG,50UQ91006LA,"Australia,New Zealand",125.727,LCD (LED),90,331,Available,4,126
143547,LG,50UQ9000PSD,"Australia,New Zealand",125.727,LCD (LED),90,331,Available,4,126
143546,LG,43UQ91006LA,"Australia,New Zealand",107.987,LCD (LED),75,276,Available,3.5,108
143545,LG,43UQ9000PSD,"Australia,New Zealand",107.987,LCD (LED),75,276,Available,3.5,108
143538,VEON,VN55WOS2022,New Zealand,138.783,LCD (LED),105.9,423,Available,4,139
143535,SAMSUNG ELECTRONICS,QA75QN90BA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),212,777,Available,3.5,189
143534,SAMSUNG ELECTRONICS,QA75QN85BA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),167,613,Available,4.5,189
143532,SAMSUNG ELECTRONICS,UA65BU8500S,"Australia,Fiji,New Zealand",163.897,LCD (LED),119,437,Available,5,164
143530,SAMSUNG ELECTRONICS,UA65BU8000*,"Australia,Fiji,New Zealand",163.897,LCD (LED),119,437,Available,5,164
143529,SAMSUNG ELECTRONICS,UA85BU8000*,"Australia,Fiji,New Zealand",214.783,LCD (LED),202,740,Available,5,215
143527,SAMSUNG ELECTRONICS,UA60BU8000S,"Australia,Fiji,New Zealand",152.663,LCD (LED),104,383,Available,5,153
143525,SAMSUNG ELECTRONICS,UA75BU8000*,"Australia,Fiji,New Zealand",189.338,LCD (LED),157,576,Available,5,189
143524,SAMSUNG ELECTRONICS,QA55Q70BA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),114,419,Available,4,139
143486,METZ,86MUC8500A,"Australia,Fiji,New Zealand",217.427,LCD (LED),214.72,893,Available,4.5,217
143481,LG,86UQ9000PSD,"Australia,New Zealand",217.425,LCD (LED),250,915,Available,4,217
143480,LG,86NANO756QA,"Australia,New Zealand",217.425,LCD (LED),250,915,Available,4,217
143479,LG,86NANO75SQA,"Australia,New Zealand",217.425,LCD (LED),250,915,Available,4,217
143477,LG,75QNED96SQA,"Australia,New Zealand",189.275,LCD (LED),172,630,Available,4.5,189
143476,LG,75QNED806QA,"Australia,New Zealand",189.275,LCD (LED),134,492,Available,5.5,189
143475,LG,75QNED80SQA,"Australia,New Zealand",189.275,LCD (LED),134,492,Available,5.5,189
143474,LG,75NANO756QA,"Australia,New Zealand",189.275,LCD (LED),181,663,Available,4.5,189
143473,LG,75NANO75SQA,"Australia,New Zealand",189.275,LCD (LED),181,663,Available,4.5,189
143472,LG,65UQ91006LA,"Australia,New Zealand",163.897,LCD (LED),148,543,Available,4,164
143471,LG,65QNED806QA,"Australia,New Zealand",163.897,LCD (LED),118,433,Available,5,164
143470,LG,65QNED80SQA,"Australia,New Zealand",163.897,LCD (LED),118,433,Available,5,164
143469,LG,65NANO756QA,"Australia,New Zealand",163.897,LCD (LED),144,528,Available,4,164
143467,LG,65NANO75SQA,"Australia,New Zealand",163.897,LCD (LED),144,528,Available,4,164
143466,LG,55UQ80006LB,"Australia,New Zealand",138.783,LCD (LED),98,360,Available,4.5,139
143465,LG,55QNED806QA,"Australia,New Zealand",138.783,LCD (LED),94,346,Available,4.5,139
143464,LG,55QNED80SQA,"Australia,New Zealand",138.783,LCD (LED),94,346,Available,4.5,139
143463,LG,55NANO756QA,"Australia,New Zealand",138.783,LCD (LED),114,419,Available,4,139
143462,LG,55NANO75SQA,"Australia,New Zealand",138.783,LCD (LED),114,419,Available,4,139
143460,LG,50UQ80006LB,"Australia,New Zealand",125.727,LCD (LED),78,287,Available,4.5,126
143459,LG,50QNED806QA,"Australia,New Zealand",125.727,LCD (LED),80,295,Available,4.5,126
143458,LG,50QNED80SQA,"Australia,New Zealand",125.727,LCD (LED),80,295,Available,4.5,126
143457,LG,50NANO756QA,"Australia,New Zealand",125.727,LCD (LED),90,331,Available,4,126
143455,LG,50NANO75SQA,"Australia,New Zealand",125.727,LCD (LED),90,331,Available,4,126
143454,LG,43UQ75006LF,"Australia,New Zealand",107.987,LCD (LED),77,284,Available,3.5,108
143451,LG,43NANO756QA,"Australia,New Zealand",107.987,LCD (LED),75,276,Available,3.5,108
143450,LG,43NANO75SQA,"Australia,New Zealand",107.987,LCD (LED),75,276,Available,3.5,108
143449,LG,OLED48C24LA,"Australia,New Zealand",120.721,OLED,77,284,Available,4.5,121
143448,LG,OLED48C2PSA,"Australia,New Zealand",120.721,OLED,77,284,Available,4.5,121
143447,LG,OLED42C24LA,"Australia,New Zealand",105.52,OLED,63,232,Available,4.5,106
143446,LG,OLED42C2PSA,"Australia,New Zealand",105.52,OLED,63,232,Available,4.5,106
143415,JVC,JV65ID7A2021QN,New Zealand,163.878,LCD (LED),160,630,Available,3.5,164
143338,BAUHN,ATV42FHDW-1221,Australia,105.396,LCD,42.3,157,Available,6,105
143291,LG,OLED83C24LA,"Australia,New Zealand",209.585,OLED,179,656,Available,5.5,210
143290,LG,OLED83C2PSA,"Australia,New Zealand",209.585,OLED,179,656,Available,5.5,210
143289,LG,OLED77C24LA,"Australia,New Zealand",194.738,OLED,140,513,Available,6,195
143288,LG,OLED77C2PSC,"Australia,New Zealand",194.738,OLED,140,513,Available,6,195
143287,LG,OLED65C24LA,"Australia,New Zealand",163.897,OLED,112,411,Available,5.5,164
143286,LG,OLED65C2PSC,"Australia,New Zealand",163.897,OLED,112,411,Available,5.5,164
143285,LG,OLED65B2PSA,"Australia,New Zealand",163.897,OLED,126,462,Available,5,164
143284,LG,OLED65A26LA,"Australia,New Zealand",163.897,OLED,107,393,Available,5.5,164
143283,LG,OLED65A2PSA,"Australia,New Zealand",163.897,OLED,107,393,Available,5.5,164
143282,LG,OLED55C24LA,"Australia,New Zealand",138.783,OLED,95,349,Available,4.5,139
143281,LG,OLED55C2PSC,"Australia,New Zealand",138.783,OLED,95,349,Available,4.5,139
143280,LG,OLED55B2PSA,"Australia,New Zealand",138.783,OLED,102,375,Available,4.5,139
143279,LG,OLED55A26LA,"Australia,New Zealand",138.783,OLED,86,316,Available,5,139
143278,LG,OLED55A2PSA,"Australia,New Zealand",138.783,OLED,86,316,Available,5,139
143277,LG,OLED48A2PSA,"Australia,New Zealand",120.721,OLED,76,280,Available,4.5,121
143276,LG,86QNED916QA,"Australia,New Zealand",217.425,LCD (LED),184,674,Available,5.5,217
143275,LG,86QNED91SQA,"Australia,New Zealand",217.425,LCD (LED),184,674,Available,5.5,217
143274,LG,75QNED916QA,"Australia,New Zealand",189.275,LCD (LED),158,579,Available,5,189
143273,LG,75QNED91SQA,"Australia,New Zealand",189.275,LCD (LED),158,579,Available,5,189
143272,LG,65QNED91SQA,"Australia,New Zealand",163.897,LCD (LED),120,440,Available,5,164
143240,EKO,K500USG,Australia,125.731,LCD,54.82,203,Available,6,126
143239,EKO,K750USG,Australia,189.274,LCD,174.22,638,Available,4.5,189
143238,EKO,K75QHZ,Australia,189.34,LCD,227.32,832,Available,3.5,189
143237,EKO,K430USGQ,Australia,107.987,LCD,51.49,191,Available,5.5,108
143234,SAMSUNG ELECTRONICS,UA65AU7002S,"Australia,Fiji,New Zealand",163.896,LCD (LED),113,416,Available,5.5,164
143215,BLAUPUNKT,BP2400HDV7100,Australia,59.824,LCD (LED),20.5,78,Available,5,60
143170,CAIXUN,*****40*****,"Australia,Fiji,New Zealand",100.332,LCD (LED),34.52,151,Available,6,100
143169,LG,65UP801C0TB,"Australia,New Zealand",163.897,LCD (LED),144,528,Available,4,164
143167,LG,55UP801C0TB,"Australia,New Zealand",138.783,LCD (LED),115,422,Available,4,139
143136,KOGAN,*****40*****,"Australia,Fiji,New Zealand",100.332,LCD (LED),34.52,151,Available,6,100
143134,KONKA,KUD75WT808AN,New Zealand,189.274,LCD,161.64,592,Available,5,189
143114,KONIC,KUD75SG692AS,New Zealand,189.34,LCD (LED),153.24,562,Available,5,189
143112,KONIC,KUD65SG696AS,New Zealand,163.896,LCD (LED),100.78,370,Available,6,164
143111,KONIC,KUD55SG696AS,New Zealand,138.783,LCD (LED),57.97,214,Available,7,139
143110,KONIC,KUD50SG696AS,New Zealand,125.731,LCD (LED),46.11,172,Available,7,126
143109,KONIC,KKD42SG378A,New Zealand,105.415,LCD (LED),46.99,174,Available,5.5,105
143107,SONY,KD-32W830K,"Australia,New Zealand",80.054,LCD (LED),34.7,132,Available,4.5,80
143106,KONIC,KKD32SG396A,New Zealand,80.04,LCD (LED),27.42,102,Available,6,80
143083,BLAUPUNKT,BP3200HDV7100,Australia,80.039,LCD,34.48,128,Available,5,80
143072,BAUHN,ATV58UHDW-0322,Australia,146.039,LCD,74.9,275,Available,6,146
143036,CAIXUN,LE-32V1,"Australia,Fiji,New Zealand",80.039,LCD (LED),25.92,110,Available,5.5,80
143014,KOGAN,LE-58series,"Australia,Fiji,New Zealand",146.068,LCD (LED),65.21,271,Available,6,146
143013,KOGAN,LE-55series,"Australia,Fiji,New Zealand",138.783,LCD (LED),53.64,247,Available,6,139
143012,KOGAN,LE-50series,"Australia,Fiji,New Zealand",125.731,LCD (LED),50.6,210,Available,6,126
143011,KOGAN,LE-43series,"Australia,Fiji,New Zealand",107.987,LCD (LED),47.23,194,Available,5.5,108
142986,JVC,LT-50NQ7115A,"Australia,Fiji",125.365,LCD,84.4,354,Available,4,125
142985,JVC,LT-55NQ7105AM,"Australia,Fiji",138.798,LCD,100.2,400,Available,4,139
142983,JVC,LT-42N5125A,"Australia,Fiji",105.396,LCD,57.6,230,Available,4.5,105
142973,SONY,KD-50X75K,"Australia,New Zealand",125.725,LCD (LED),84,312,Available,4.5,126
142970,SONY,KD-43X75K,"Australia,New Zealand",107.95,LCD (LED),70,261,Available,4,108
142965,BAUHN,ATV65UHDS-1221,Australia,163.897,LCD,96.1,360,Available,6,164
142898,JVC,LT-32N3115AM,"Australia,Fiji",79.744,LCD,32.7,130,Available,5,80
142849,PHILIPS,19HFL5214W/12,"Australia,Fiji,New Zealand",47.013,LCD (LED),15.12,62,Available,5,47
142813,LINSAR,LS65UHDNF,Australia,163.896,LCD (LED),95.274,367,Available,6,164
142810,AKAI,AK6521S6WOS,Australia,163.896,LCD (LED),95.274,367,Available,6,164
142807,KOGAN,KALED40RF9210STB,"Australia,Fiji,New Zealand",100.305,LCD (LED),40,149,Available,6,100
142798,LG,65UR767H3VC,"Australia,New Zealand",163.897,LCD (LED),118,433,Available,5,164
142797,LG,55UR767H3VC,"Australia,New Zealand",138.783,LCD (LED),101,371,Available,4.5,139
142796,LG,50UR767H3VC,"Australia,New Zealand",125.727,LCD (LED),78,287,Available,4.5,126
142747,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD",LEQ65A722,"Australia,Fiji,New Zealand",163.896,LCD (LED),109.48,402,Available,5.5,164
142745,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD",LEQ55W722,"Australia,Fiji,New Zealand",138.783,LCD (LED),98.45,362,Available,4.5,139
142739,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD",LEQ55A722,"Australia,Fiji,New Zealand",138.783,LCD (LED),103.61,381,Available,4.5,139
142717,BAUHN,ATV85UHDW-0122,Australia,214.783,LCD,159.1,600,Available,6,215
142709,BAUHN,ATV60UHDW-1121,Australia,152.678,LCD,85.3,320,Available,6,153
142704,EKO,K70USW,Australia,176.538,LCD,167.26,612,Available,4,177
142703,EKO,K700USG,Australia,176.538,LCD,126.96,465,Available,5.5,177
142701,EKO,K75USW,Australia,189.274,LCD,206.62,756,Available,4,189
142691,EKO,K58USG,Australia,146.068,LCD,94.12,346,Available,5,146
142663,KOGAN,KAQLED65XQ9610STA,"Australia,Fiji,New Zealand",163.829,LCD,156,572,Available,4,164
142661,LG,65QNED916QA,"Australia,New Zealand",163.897,LCD (LED),120,440,Available,5,164
142654,CHIQ,U75F8T,"Australia,Fiji,New Zealand",189.324,LCD (LED),138,506,Available,5.5,189
142636,SAMSUNG ELECTRONICS,UA55AU7002S,"Australia,Fiji,New Zealand",138.783,LCD (LED),77,284,Available,5.5,139
142575,MYVI,UR-LED2402NS,"Australia,New Zealand",60.095,LCD (LED),20.12,85,Available,5,60
142563,KOGAN,KALED24EH7520SVA,"Australia,Fiji,New Zealand",59.824,LCD (LED),18.4,84,Available,5,60
142510,PHILIPS,65HFL6214U/12,"Australia,Fiji,New Zealand",163.897,LCD (LED),94.36,381,Available,5.5,164
142509,PHILIPS,58HFL6214U/12,"Australia,Fiji,New Zealand",146.068,LCD (LED),72.81,294,Available,6,146
142508,PHILIPS,75PML9506/75,"Australia,Fiji,New Zealand",189.274,LCD (LED),195,785,Available,3.5,189
142481,PHILIPS,75HFL6214U/12,"Australia,Fiji,New Zealand",189.275,LCD (LED),109.86,443,Available,6,189
142478,PHILIPS,50HFL6214U/12,"Australia,Fiji,New Zealand",125.741,LCD (LED),64.01,259,Available,5,126
142475,PHILIPS,43HFL6214U/12,"Australia,Fiji,New Zealand",107.987,LCD (LED),53.2,216,Available,5,108
142463,KOGAN,KAQLED75XQ9610STA,"Australia,Fiji,New Zealand",189.306,LCD,182,667,Available,4.5,189
142461,BLAUPUNKT,BP400FSG9200,Australia,100.305,LCD,35.8,151,Available,6,100
142458,EKO,K45FSW,Australia,116.809,LCD,66.49,245,Available,5,117
142429,VEON,VN50WOS2021,New Zealand,143.495,LCD (LED),92.8,370,Available,4.5,143
142421,SAMSUNG ELECTRONICS,UA50AU7002S,"Australia,Fiji,New Zealand",125.727,LCD (LED),71,262,Available,5,126
142410,SAMSUNG ELECTRONICS,HG75AJ690YK,"Australia,Fiji,New Zealand",189.333,LCD (LED),154,565,Available,5,189
142409,SAMSUNG ELECTRONICS,HG65AJ690YK,"Australia,Fiji,New Zealand",163.897,LCD (LED),116,426,Available,5,164
142408,SAMSUNG ELECTRONICS,HG50AJ690YK,"Australia,Fiji,New Zealand",125.727,LCD (LED),85,313,Available,4.5,126
142403,SAMSUNG ELECTRONICS,HG55AJ690YK,"Australia,Fiji,New Zealand",138.783,LCD (LED),91,335,Available,5,139
142402,SAMSUNG ELECTRONICS,HG43AJ690YK,"Australia,Fiji,New Zealand",107.987,LCD (LED),69,255,Available,4,108
142395,PHILIPS,65PML9506/75,"Australia,Fiji,New Zealand",163.897,LCD (LED),180,725,Available,3,164
142382,KOGAN,KALED43XT9610STA,"Australia,Fiji,New Zealand",107.95,LCD,65,240,Available,4.5,108
142241,CAIXUN,LE-40V1,"Australia,Fiji,New Zealand",100.332,LCD (LED),38.92,151,Available,6,100
142237,EKO,K32HSW,Australia,80.039,LCD (LED),36.2,135,Available,4.5,80
142225,PHILIPS,75PUT7906/75,"Australia,Fiji,New Zealand",189.275,LCD (LED),169.26,682,Available,4.5,189
142214,STAN CASH,TV185CLEARA,Australia,46.787,LCD (LED),16.1569,60,Available,5,47
142195,VEON,VN40WOS2021,"Australia,Fiji,New Zealand",100.353,LCD (LED),47.3,175,Available,5,100
142181,BLAUPUNKT,BP4000F,Australia,100.332,LCD (LED),57.3,211,Available,4.5,100
142174,PHILIPS,55OLED706/79,"Australia,Fiji,New Zealand",138.783,LCD (LED),148,596,Available,2.5,139
142171,KOGAN,KAQLED55XQ9610STA,"Australia,Fiji,New Zealand",138.711,LCD,113,415,Available,4,139
142168,SHARETV,ST1922G,"Australia,New Zealand",54.392,LCD,28.1,106,Available,3,54
142153,PANASONIC,TH-43JS610Z,New Zealand,108.124,LCD (LED),38.85,171,Available,6,108
142151,PANASONIC,TH-32JS610Z,New Zealand,80.054,LCD (LED),28.33,120,Available,5,80
142140,SAMSUNG ELECTRONICS,QA75Q95TDW,"Australia,Fiji,New Zealand",189.338,LCD (LED),237,868,Available,3,189
142137,SAMSUNG ELECTRONICS,QA65Q95TDS,"Australia,Fiji,New Zealand",163.897,LCD (LED),205,751,Available,2.5,164
142136,SAMSUNG ELECTRONICS,QA55Q95TDS,"Australia,Fiji,New Zealand",138.783,LCD (LED),140,514,Available,3,139
142044,POLAROID,PL3221OS,"Australia,Fiji,New Zealand",80.054,LCD (LED),25.5,98,Available,6,80
142036,EKO,K40FSW,Australia,100.332,LCD (LED),54.5,202,Available,4.5,100
142035,BLAUPUNKT,BP650USG9500,Australia,163.896,LCD,126.93,467,Available,4.5,164
141828,VEON,VN55WOS2022,"Australia,Fiji,New Zealand",138.783,LCD (LED),105.9,423,Available,4,139
141823,WALTON,W43D210NAU,"Australia,Fiji,New Zealand",109.275,LCD (LED),36.4,140,Available,7,109
141806,PHILIPS,55BFL2214/97,"Australia,Fiji,New Zealand",138.783,LCD (LED),70.66,286,Available,5.5,139
141792,PHILIPS,65BFL2214/97,"Australia,New Zealand",163.897,LCD (LED),94.45,382,Available,5.5,164
141784,PHILIPS,50BFL2214/97,"Australia,New Zealand",125.741,LCD (LED),62.33,253,Available,5.5,126
141777,EKO,K240HSG,Australia,59.824,LCD (LED),17.74,70,Available,5.5,60
141748,AKAI,AK3221S6WOS,"Australia,Fiji,New Zealand",80.054,LCD (LED),25.5,98,Available,6,80
141716,POLAROID,PL6521OS,Australia,163.896,LCD (LED),95.274,367,Available,6,164
141658,PHILIPS,55PUT7906/75,"Australia,Fiji,New Zealand",138.783,LCD (LED),105.46,426,Available,4,139
141656,PHILIPS,75BFL2214/97,"Australia,Fiji,New Zealand",189.274,LCD (LED),111.72,451,Available,6,189
141655,PHILIPS,43BFL2214/97,"Australia,Fiji,New Zealand",107.986,LCD (LED),51.04,208,Available,5,108
141620,KOGAN,KALED75RT9220SVA,"Australia,Fiji,New Zealand",189.32,LCD (LED),208.8,765,Available,4,189
141614,SMTV,LD65UDS-F1,"Australia,Fiji,New Zealand",163.791,LCD (LED),108.56,400,Available,5.5,164
141379,SAMSUNG ELECTRONICS,UA43AU7002S,"Australia,Fiji,New Zealand",107.956,LCD (LED),64,237,Available,4.5,108
141325,SMTV,LD55UDS-F1,"Australia,Fiji,New Zealand",138.798,LCD (LED),94.22,347,Available,4.5,139
141307,BLAUPUNKT,BP75WOS,Australia,189.321,LCD,219,810,Available,3.5,189
141305,BLAUPUNKT,BP85WOS,Australia,214.783,LCD,306.3,1170,Available,3,215
141293,PHILIPS,65PUT7906/75,"Australia,New Zealand",163.897,LCD (LED),128.4,518,Available,4.5,164
141291,PHILIPS,70PUT7906/75,"Australia,Fiji,New Zealand",176.566,LCD (LED),146.3,589,Available,4.5,177
141284,PHILIPS,50PUT7906/79,"Australia,New Zealand",125.741,LCD (LED),93.12,376,Available,3.5,126
141271,KOGAN,KALED32RT9220SVA,"Australia,Fiji,New Zealand",80.039,LCD (LED),25.92,110,Available,5.5,80
141237,KOGAN,KALED24RT9220SVA,"Australia,Fiji,New Zealand",59.824,LCD (LED),17.74,70,Available,5.5,60
141193,KOGAN,KALED42RT9220SVA,"Australia,Fiji,New Zealand",105.415,LCD (LED),41.38,159,Available,6,105
141187,BAUHN,ATV32HD-1121,Australia,80.054,LCD (LED),26,99,Available,6,80
